,Unnamed: 0,budget,id,release_date,revenue,runtime,title,genre,profit,made_money,cast_0,cast_1,cast_2,cast_3,cast_4,director,writer,releases,cast_rev,cast_prof,cast_films,cast_prof_films,dir_rev,dir_prof,dir_films,dir_prof_films,writ_rev,writ_prof,writ_films,writ_prof_films,compet_cast_rev,compet_cast_prof,compet_cast_films,compet_cast_prof_films,compet_dir_rev,compet_dir_prof,compet_dir_films,compet_dir_prof_films,compet_writ_rev,compet_writ_prof,compet_writ_films,compet_writ_prof_films,adj_budget,cast_dir_avg_rev,month,year,decade,season,fall,spring,summer,winter,Action,Adventure,Animation,Comedy,Crime,Drama,Family,Fantasy,History,Horror,Music,Mystery,None,Romance,Science Fiction,Thriller,War,Western,compet_budget,compet_cast_dir_avg_rev,compet_adj_budget
2534,2534,90000000.0,49852,2010-11-24,16178959.0,110.0,The Nutcracker in 3D,Music,-73821041.0,0,Elle Fanning,Nathan Lane,John Turturro,Frances de la Tour,Charlie Rowe,Andrei Konchalovsky,Andrei Konchalovsky,8,106170276.00833333,64635276.00833333,19.0,12.0,35672313.0,3672313.0,2.0,1.0,0.0,0.0,0.0,0.0,105673641.26067328,67083874.81818318,25.181818181818183,17.818181818181817,59487944.00303031,41686717.18484848,1.0909090909090908,1.0,49775403.77272727,26150403.772727273,1.0,0.7272727272727273,-19078705.495833334,70921294.50416666,11,2010,2010,winter,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,33551363.636363637,82580792.63185179,49029428.99548815
2535,2535,16000000.0,49950,2011-02-04,52545707.0,91.0,The Roommate,Thriller,36545707.0,1,Minka Kelly,Leighton Meester,Cam Gigandet,Aly Michalka,Matt Lanter,Christian E. Christiansen,Sonny Mallhi,4,48045245.44444445,26989689.888888884,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100165334.25037643,57579433.97020277,19.0,14.416666666666664,52017025.19345238,30459287.09821429,1.8333333333333333,1.4166666666666667,10687857.611111112,3604524.277777778,0.3333333333333333,0.16666666666666666,8022622.722222224,24022622.722222224,2,2011,2010,spring,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,29091666.666666668,76091179.72191441,46999513.05524774
2536,2536,25000000.0,50014,2011-08-09,124272124.0,146.0,The Help,Drama,99272124.0,1,Emma Stone,Viola Davis,Octavia Spencer,Bryce Dallas Howard,Jessica Chastain,Tate Taylor,Tate Taylor,20,91192317.28333332,40458983.95,15.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104494413.05464104,66125157.78705324,19.916666666666668,13.916666666666664,92966345.03561509,63405092.09910714,2.833333333333333,2.583333333333333,150061071.05436507,112787535.34007937,1.75,1.5833333333333333,20596158.64166666,45596158.64166666,8,2011,2010,fall,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,54729166.666666664,98730379.04512806,44001212.3784614
2537,2537,13500000.0,50022,2018-04-19,18850674.0,100.0,Super Troopers 2,Comedy,5350674.0,1,Jay Chandrasekhar,Kevin Heffernan,Steve Lemme,Erik Stolhanske,Paul Soter,Jay Chandrasekhar,Jay Chandrasekhar,10,14224662.0,5157995.333333333,12.0,8.0,14224662.0,5157995.333333333,3.0,2.0,14224662.0,5157995.333333333,3.0,2.0,127215886.897718,84920136.84618224,27.0,21.0,150673248.07142857,107580390.92857143,1.2857142857142858,1.0,20552496.285714287,15376305.80952381,0.7142857142857143,0.7142857142857143,724662.0,14224662.0,4,2018,2010,spring,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72214285.71428572,138944567.48457327,66730281.77028756
2538,2538,250000.0,50035,2001-08-31,4186931.0,91.0,Lovely & Amazing,Comedy,3936931.0,1,Catherine Keener,Brenda Blethyn,Emily Mortimer,Jake Gyllenhaal,James Le Gros,Nicole Holofcener,Nicole Holofcener,1,16063551.683333332,96885.01666666644,11.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65378923.78395061,41836057.01216931,12.333333333333336,8.444444444444445,39614076.22751322,19745510.08994709,3.111111111111111,2.1111111111111107,25654184.92962963,15641703.448148148,1.3333333333333333,0.6666666666666666,7781775.841666666,8031775.841666666,8,2001,2000,fall,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30000000.0,52496500.00573191,22496500.00573191
2539,2539,10000000.0,50116,1999-09-15,929606.0,106.0,Simpatico,Comedy,-9070394.0,0,Nick Nolte,Jeff Bridges,Sharon Stone,Catherine Keener,Albert Finney,Matthew Warchus,Matthew Warchus,2,39599904.39952381,21018475.82809524,28.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70329413.00075807,40202258.99374349,10.666666666666666,7.583333333333332,19884734.97222222,8995846.083333334,0.5,0.3333333333333333,77657962.3125,63345462.3125,0.6666666666666666,0.5833333333333334,9799952.199761903,19799952.199761905,9,1999,1990,fall,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31466666.666666668,45107073.986490145,13640407.319823477
2540,2540,10000000.0,50204,2010-10-29,4349187.0,91.0,Burke & Hare,Comedy,-5650813.0,0,Simon Pegg,Andy Serkis,Isla Fisher,Tom Wilkinson,Tim Curry,John Landis,Piers Ashworth,6,117242262.66507936,77129405.52222222,24.0,17.0,80098052.7,53868052.7,10.0,7.0,0.0,0.0,0.0,0.0,109025064.78653522,73333743.08489446,21.52631578947368,16.157894736842106,40172423.73314866,30120538.53770391,1.8947368421052635,1.6842105263157894,43242209.40350877,27976419.92982456,0.7894736842105263,0.6842105263157895,88670157.68253967,98670157.68253969,10,2010,2010,fall,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28573822.36842105,74598744.25984193,46024921.891420886
2541,2541,4000000.0,50318,2007-05-23,907456.0,96.0,Go Go Tales,Comedy,-3092544.0,0,Willem Dafoe,Bob Hoskins,Matthew Modine,Asia Argento,Riccardo Scamarcio,Abel Ferrara,Abel Ferrara,2,72716592.06597222,43303689.98263889,30.0,18.0,2554476.0,1554476.0,1.0,1.0,0.0,0.0,0.0,0.0,95461353.61112969,52978316.458011895,23.88888888888889,16.22222222222222,92535318.81944443,73489022.52314815,1.6666666666666667,1.3333333333333333,66134185.35555557,44589740.91111112,1.4444444444444444,1.0,33635534.03298611,37635534.03298611,5,2007,2000,summer,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55277777.777777776,93998336.21528706,38720558.43750928
2542,2542,150000000.0,50321,2011-03-09,38992758.0,88.0,Mars Needs Moms,Adventure,-111007242.0,0,Seth Green,Joan Cusack,Dan Fogler,Breckin Meyer,Elisabeth Harnois,Simon Wells,Simon Wells,12,115282357.19242424,76680842.0409091,24.0,18.0,123729176.0,43729176.0,1.0,1.0,0.0,0.0,0.0,0.0,133065931.72403622,92563107.53480037,21.466666666666665,14.933333333333335,50656780.81111111,34384558.58888889,1.0666666666666669,0.7333333333333333,74791673.97222222,52619451.75,1.0,0.9333333333333332,-30494233.40378788,119505766.59621212,3,2011,2010,spring,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35668744.86666667,91861356.26757365,56192611.40090699
2543,2543,40000000.0,50348,2011-03-17,85412898.0,119.0,The Lincoln Lawyer,Crime,45412898.0,1,Matthew McConaughey,Marisa Tomei,Ryan Phillippe,William H. Macy,Josh Lucas,Brad Furman,John Romano,17,75878105.61444445,38094661.17,45.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143812204.74084917,102687372.33862926,19.214285714285715,13.785714285714285,51026708.55952381,30657660.94047619,0.9285714285714286,0.5714285714285714,80133936.39880952,56377984.01785714,1.0714285714285714,1.0,-2060947.1927777752,37939052.80722223,3,2011,2010,spring,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,45645083.78571428,97419456.6501865,51774372.86447221
2544,2544,5000000.0,50357,2011-07-20,25562924.0,86.0,Apollo 18,Horror,20562924.0,1,Ryan Robbins,Warren Christie,Lloyd Owen,Andrew Airlie,Michael Kopsa,Gonzalo López-Gallego,Brian Miller,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126937319.80401404,81890550.59928086,28.8,20.6,89344950.61,56462450.61,1.9,1.6,93948580.61666667,62448580.61666668,0.5,0.5,-5000000.0,0.0,7,2011,2010,summer,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,57223400.5,108141135.20700702,50917734.70700702
2545,2545,63000000.0,50359,2011-03-30,183953723.0,95.0,Hop,Animation,120953723.0,1,Russell Brand,James Marsden,Kaley Cuoco,Hank Azaria,Elizabeth Perkins,Tim Hill,Cinco Paul,15,249963937.37708336,197795187.37708333,20.0,17.0,58875964.66666666,22542631.33333333,3.0,1.0,0.0,0.0,0.0,0.0,88319394.55463341,52056336.42765709,19.0,13.0,63505671.21538461,52990055.83076922,1.0769230769230769,0.8461538461538461,21166504.82307692,8220350.976923077,0.8461538461538461,0.6153846153846154,91419951.02187502,154419951.02187502,3,2011,2010,spring,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29517782.53846154,75912532.885009,46394750.34654747
2546,2546,30000000.0,50456,2011-04-07,63782078.0,111.0,Hanna,Action,33782078.0,1,Saoirse Ronan,Eric Bana,Vicky Krieps,Cate Blanchett,Tom Hollander,Joe Wright,Seth Lochhead,13,112532606.80357143,53660336.50595238,16.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114093943.51464784,76686626.23731539,20.285714285714285,13.928571428571427,89071941.14913419,65830384.87207793,2.2857142857142856,1.4285714285714286,36569714.57380952,23655428.85952381,0.9285714285714286,0.7857142857142857,26266303.40178572,56266303.40178572,4,2011,2010,spring,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46565500.0,101582942.33189102,55017442.331891015
2547,2547,13000000.0,50463,1994-04-29,3134081.0,97.0,The Favor,Comedy,-9865919.0,0,Harley Jane Kozak,Elizabeth McGovern,Bill Pullman,Brad Pitt,Ken Wahl,Donald Petrie,Sara Parriott,1,32682408.25,20913658.25,11.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64632636.0947619,48096455.14238095,9.0,6.5,5036720.0,3786720.0,0.25,0.25,0.0,0.0,0.0,0.0,3341204.125,16341204.125,4,1994,1990,spring,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15600000.0,34834678.047380954,19234678.047380954
2548,2548,35000000.0,50512,1997-04-04,791830.0,108.0,Anna Karenina,Drama,-34208170.0,0,Sophie Marceau,Sean Bean,Alfred Molina,Mia Kirshner,James Fox,Bernard Rose,Leo Tolstoy,3,137584237.0,101064237.0,8.0,6.0,25792310.0,19792310.0,1.0,1.0,0.0,0.0,0.0,0.0,44182450.58833333,25825095.03277778,6.2,4.4,46793557.66666666,31797524.333333336,1.4,1.0,53086818.9,39484118.9,0.6,0.4,46688273.5,81688273.5,4,1997,1990,spring,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,26807335.0,45488004.1275,18680669.127499998
2549,2549,35000000.0,50544,2011-07-21,150483765.0,109.0,Friends with Benefits,Romance,115483765.0,1,Justin Timberlake,Mila Kunis,Patricia Clarkson,Woody Harrelson,Richard Jenkins,Will Gluck,Keith Merryman,15,100189524.15,73254190.81666666,29.0,19.0,46775703.5,32775703.5,2.0,1.0,0.0,0.0,0.0,0.0,119551065.35830484,77671729.20489761,23.222222222222214,17.11111111111111,76876010.65,48381566.20555556,1.4444444444444444,1.3333333333333333,104387311.7962963,69387311.7962963,0.5555555555555556,0.5555555555555556,38482613.825,73482613.825,7,2011,2010,summer,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,51359333.88888889,98213538.00415242,46854204.11526353
2550,2550,80000000.0,50546,2011-02-10,214918407.0,117.0,Just Go with It,Comedy,134918407.0,1,Adam Sandler,Jennifer Aniston,Nicole Kidman,Nick Swardson,Brooklyn Decker,Dennis Dugan,Allan Loeb,16,148581218.24721658,88645793.14600202,49.0,41.0,181794990.25,125244990.25,4.0,3.0,39930804.333333336,4930804.333333333,3.0,1.0,106145062.41098404,60890679.74362725,17.5,13.0,36154311.5,18004311.5,1.3,1.0,8832348.7,3832348.7,0.1,0.1,85188104.24860829,165188104.2486083,2,2011,2010,spring,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29110000.0,71149686.95549202,42039686.95549202
2551,2551,20000000.0,50601,2011-04-14,17479.0,113.0,5 Days of War,War,-19982521.0,0,Rupert Friend,Val Kilmer,Andy García,Dean Cain,Emmanuelle Chriqui,Renny Harlin,Mikko Alanne,19,92673708.69166666,42673917.025,32.0,17.0,65468658.45454545,20623203.90909091,11.0,5.0,0.0,0.0,0.0,0.0,105873629.99776872,69230754.67719038,19.08333333333333,13.25,93555212.74722224,73204962.74722223,1.5,1.1666666666666667,42664667.00277778,27598000.33611111,1.0833333333333333,0.9166666666666666,59071183.57310605,79071183.57310605,4,2011,2010,spring,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,47243083.333333336,99714421.37249547,52471338.03916214
2552,2552,110000000.0,50619,2011-03-15,712171856.0,117.0,The Twilight Saga: Breaking Dawn - Part 1,Adventure,602171856.0,1,Kristen Stewart,Robert Pattinson,Taylor Lautner,Ashley Greene,Peter Facinelli,Bill Condon,Melissa Rosenberg,18,443421790.1666666,396371790.1666666,20.0,16.0,3597536.5,-3402463.5,2.0,0.0,478782570.25,437032570.25,4.0,4.0,110654654.56866024,71038533.77652597,20.46153846153846,13.923076923076925,52153636.20512821,32974149.025641024,0.6923076923076923,0.6153846153846154,49468656.87179487,27096862.0,0.8461538461538461,0.7692307692307693,113509663.33333331,223509663.3333333,3,2011,2010,spring,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37617782.538461536,81404145.38689423,43786362.84843269
2553,2553,120000000.0,50620,2012-11-13,829000000.0,115.0,The Twilight Saga: Breaking Dawn - Part 2,Adventure,709000000.0,1,Kristen Stewart,Robert Pattinson,Taylor Lautner,Peter Facinelli,Elizabeth Reaser,Bill Condon,Melissa Rosenberg,46,297302574.6966666,253905908.03000003,28.0,21.0,239788976.3333333,198455643.0,3.0,1.0,525460427.4,470060427.4,5.0,5.0,137246888.12741184,90247717.7622745,23.57142857142857,16.285714285714285,172143135.87142855,139760993.01428568,4.285714285714286,3.571428571428572,137615252.7142857,84091443.19047618,1.0,0.8571428571428571,148545775.515,268545775.515,11,2012,2010,winter,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117428571.42857143,154695011.9994202,37266440.57084876
2554,2554,50000000.0,50646,2011-07-29,142851197.0,118.0,"Crazy, Stupid, Love.",Comedy,92851197.0,1,Steve Carell,Ryan Gosling,Julianne Moore,Emma Stone,Marisa Tomei,Glenn Ficarra,Dan Fogelman,18,102728365.72222224,62539490.72222222,47.0,31.0,20722843.0,7722843.0,1.0,1.0,526889042.5,336889042.5,2.0,2.0,116415444.42746001,77166911.97159886,15.727272727272727,11.636363636363635,67463549.85000001,46973918.9409091,1.5454545454545454,1.2727272727272727,79297489.33333334,64115671.15151516,0.4545454545454545,0.3636363636363637,11725604.36111112,61725604.36111112,7,2011,2010,summer,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49566727.72727273,91939497.13873002,42372769.41145729
2555,2555,35000000.0,50647,2012-02-23,24159934.0,98.0,Wanderlust,Comedy,-10840066.0,0,Paul Rudd,Jennifer Aniston,Justin Theroux,Malin Åkerman,Lauren Ambrose,David Wain,Ken Marino,24,86851670.57575758,51284700.87878788,35.0,29.0,46338066.5,29838066.5,2.0,1.0,0.0,0.0,0.0,0.0,97565935.87318204,62888948.62340699,31.25,21.625,134359994.3125,97080288.0625,1.25,1.0,114265856.70833331,85859606.70833333,1.0,1.0,31594868.53787879,66594868.53787879,2,2012,2010,spring,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67787500.0,115962965.09284103,48175465.09284103
2556,2556,250000.0,50719,1987-04-10,154323.0,88.0,"Silent Night, Deadly Night Part 2",Comedy,-95677.0,0,Eric Freeman,James Newman,Elizabeth Kaitan,Jean Miller,Darrel Guilbeau,Lee Harry,Lee Harry,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35953806.76388889,20618621.578703705,4.666666666666667,3.0,10415977.833333334,-34022.166666666664,2.6666666666666665,1.6666666666666667,26522555.66666667,22522555.66666667,0.3333333333333333,0.3333333333333333,-250000.0,0.0,4,1987,1980,spring,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16000000.0,23184892.298611112,7184892.298611112
2557,2557,19000000.0,50725,2011-03-04,6928068.0,97.0,Take Me Home Tonight,Comedy,-12071932.0,0,Topher Grace,Anna Faris,Dan Fogler,Teresa Palmer,Michelle Trachtenberg,Michael Dowse,Jackie Filgo,13,162859861.8333333,100951528.5,12.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125484938.20331047,86307195.82893214,21.5,14.9375,57237841.67708333,34940966.67708333,1.25,0.8125,75637412.28645833,51725953.953125,1.0,0.9375,62429930.91666666,81429930.91666666,3,2011,2010,spring,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44751948.3125,91361389.9401969,46609441.6276969
2558,2558,21000000.0,50780,2011-02-11,970816.0,91.0,The Beaver,Drama,-20029184.0,0,Jodie Foster,Mel Gibson,Jennifer Lawrence,Anton Yelchin,Zachary Booth,Jodie Foster,Kyle Killen,8,174631271.90896738,98419043.64809784,33.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101690627.24061888,58190536.52490185,19.363636363636363,14.636363636363635,61582365.15909091,35736910.61363637,1.9090909090909087,1.3636363636363635,11659481.030303033,3932208.303030303,0.3636363636363637,0.18181818181818185,66315635.95448369,87315635.95448369,2,2011,2010,spring,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,35100000.0,81636496.1998549,46536496.199854895
2559,2559,3500000.0,50839,2011-09-28,19504039.0,107.0,Margin Call,Thriller,16004039.0,1,Kevin Spacey,Paul Bettany,Jeremy Irons,Zachary Quinto,Ashley Williams,J. C. Chandor,J. C. Chandor,12,157294316.84678572,93784138.27535714,35.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126944598.02135605,84154057.8901818,24.125,17.458333333333332,38904614.03125,23299643.019345235,1.7083333333333333,1.2083333333333333,39637428.91319444,22248540.02430556,1.0,0.625,75147158.42339286,78647158.42339286,9,2011,2010,fall,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,27958333.333333332,82924606.02630302,54966272.692969695
2560,2560,750000.0,51177,2005-02-18,20149.0,106.0,Bigger Than the Sky,Comedy,-729851.0,0,Marcus Thomas,John Corbett,Amy Smart,Sean Astin,Clare Higgins,Al Corley,Rodney Patrick Vaccaro,1,184716316.16666663,152966316.16666666,11.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75042553.42125167,44452567.286409065,15.222222222222221,10.333333333333334,29729457.603174604,15007685.116402116,1.7777777777777777,1.5555555555555556,13730617.194444446,9313950.527777778,0.5555555555555556,0.4444444444444444,91608158.08333331,92358158.08333331,2,2005,2000,spring,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36722222.222222224,52386005.51221314,15663783.289990917
2561,2561,13000000.0,51333,2000-03-31,299792.0,93.0,Love's Labour's Lost,Comedy,-12700208.0,0,Alessandro Nivola,Alicia Silverstone,Natascha McElhone,Kenneth Branagh,Richard Briers,Kenneth Branagh,Kenneth Branagh,1,61681064.77083334,35097731.4375,11.0,9.0,67278648.0,39278648.0,2.0,2.0,22551000.0,11551000.0,1.0,1.0,76460185.64138529,43874591.99636364,10.9,7.5,28574410.5,18145743.833333336,1.0,0.6,34101411.9,15431411.9,0.7,0.4,51479856.38541667,64479856.38541667,3,2000,2000,spring,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35350000.0,52517298.07069264,17167298.070692644
2562,2562,125000000.0,51497,2011-04-20,626137675.0,130.0,Fast Five,Action,501137675.0,1,Vin Diesel,Paul Walker,Jordana Brewster,Tyrese Gibson,Ludacris,Justin Lin,Chris Morgan,23,187538895.0833333,129893061.75,32.0,24.0,260816278.5,175816278.5,2.0,2.0,192685081.3333333,127685081.33333331,3.0,3.0,95313284.76921074,58684621.01175381,19.923076923076927,13.461538461538465,20490319.45547785,10948130.644289045,2.0,1.2307692307692308,18134761.09230769,11765530.323076922,0.6153846153846154,0.4615384615384616,99177586.79166666,224177586.79166663,4,2011,2010,spring,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31301307.692307692,57901802.112344295,26600494.420036603
2563,2563,36000000.0,51515,1991-12-06,1345903.0,189.0,At Play in the Fields of the Lord,Drama,-34654097.0,0,Tom Berenger,John Lithgow,Daryl Hannah,Aidan Quinn,Tom Waits,Hector Babenco,Hector Babenco,3,27830137.85416667,7163471.1875,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48538944.9229321,33270972.70070988,11.333333333333336,8.0,87549253.15873016,71531396.01587301,2.4444444444444446,1.6666666666666667,19090765.76984127,10509416.563492063,1.6666666666666667,0.8888888888888888,-22084931.072916664,13915068.927083336,12,1991,1990,winter,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,27155555.555555556,68044099.04083113,40888543.48527558
2564,2564,35000000.0,51540,2011-07-08,117000000.0,98.0,Horrible Bosses,Comedy,82000000.0,1,Jennifer Aniston,Jason Bateman,Charlie Day,Jason Sudeikis,Colin Farrell,Seth Gordon,John Francis Daley,40,92132566.02598038,51118056.22205882,40.0,32.0,163733697.0,83733697.0,1.0,1.0,0.0,0.0,0.0,0.0,116707421.68809491,78660441.01043925,21.4,15.5,122518508.44960316,87595294.16388889,2.7,2.1,27744139.94,20084139.94,0.6,0.4,92933131.5129902,127933131.5129902,7,2011,2010,summer,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36923400.5,119612965.06884903,82689564.56884903
2565,2565,15000000.0,51828,2011-03-02,59389433.0,107.0,One Day,Drama,44389433.0,1,Anne Hathaway,Jim Sturgess,Tom Mison,Jodie Whittaker,Rafe Spall,Lone Scherfig,David Nicholls,20,139373874.9166667,97984986.02777778,11.0,9.0,26096852.0,18596852.0,1.0,1.0,0.0,0.0,0.0,0.0,142169072.69293016,97719914.74125975,21.071428571428573,15.142857142857142,68156584.1547619,40722060.34523809,1.5,0.9285714285714286,85822770.18452379,58531103.51785714,1.0714285714285714,1.0,67735363.45833334,82735363.45833334,3,2011,2010,spring,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,49800000.0,105162828.42384604,55362828.423846036
2566,2566,27000000.0,51876,2011-03-08,161849455.0,105.0,Limitless,Thriller,134849455.0,1,Bradley Cooper,Robert De Niro,Abbie Cornish,Andrew Howard,Anna Friel,Neil Burger,Alan Glynn,26,98099684.69444443,55784799.3125,44.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134211443.22390154,93956177.0500276,20.133333333333333,14.266666666666667,58905392.54444444,37299836.98888888,1.1333333333333333,0.8,74791673.97222222,52619451.75,1.0,0.9333333333333332,22049842.347222216,49049842.34722222,3,2011,2010,spring,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,43868744.86666667,96558417.88417299,52689673.017506324
2567,2567,650000.0,52015,2010-09-30,33245.0,98.0,Stake Land,Drama,-616755.0,0,Danielle Harris,Kelly McGillis,Nick Damici,Connor Paolo,Gregory Jones,Jim Mickle,Nick Damici,5,34084997.0,24696108.11111112,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94004075.71107054,58796149.22852973,23.58333333333333,15.916666666666664,38352896.91203704,22569285.800925925,1.5833333333333333,1.4166666666666667,16547604.383333333,11313771.05,0.5833333333333334,0.5,16392498.5,17042498.5,9,2010,2010,fall,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,22540637.5,66178486.31155379,43637848.81155379
2568,2568,15000000.0,52036,2003-09-10,2281585.0,112.0,The Company,Drama,-12718415.0,0,Neve Campbell,Malcolm McDowell,James Franco,Barbara E. Robertson,William Dick,Robert Altman,Neve Campbell,1,120970017.83333331,90401128.94444446,12.0,6.0,21221049.666666668,14712716.333333336,6.0,3.0,0.0,0.0,0.0,0.0,79051139.76321012,45864811.35593934,14.454545454545455,9.636363636363637,43379485.27272727,31061303.45454545,0.4545454545454545,0.3636363636363637,47052022.40259741,39935139.28571428,0.9090909090909092,0.7272727272727273,56095533.74999999,71095533.74999999,9,2003,2000,fall,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18590909.09090909,61215312.5179687,42624403.427059606
2569,2569,20000000.0,52449,2011-05-16,216197492.0,92.0,Bad Teacher,Comedy,196197492.0,1,Cameron Diaz,Jason Segel,Justin Timberlake,Lucy Punch,Phyllis Smith,Jake Kasdan,Gene Stupnitsky,15,203806141.20370373,144657993.05555555,25.0,21.0,1980338.0,-3019662.0,1.0,0.0,0.0,0.0,0.0,0.0,118079263.95491004,74418186.00582063,25.272727272727273,18.818181818181817,40964543.97727273,24036513.674242426,2.0,1.3636363636363635,58491771.78030302,36594044.50757576,2.090909090909091,1.3636363636363635,82893239.60185187,102893239.60185188,5,2011,2010,summer,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75479540.72727273,79521903.96609138,4042363.2388186455
2570,2570,75000000.0,52451,2011-08-31,132274484.0,110.0,The Three Musketeers,Adventure,57274484.0,1,Milla Jovovich,Orlando Bloom,Logan Lerman,Ray Stevenson,Matthew Macfadyen,Paul W.S. Anderson,Alex Litvak,13,205331906.0583333,133836072.725,16.0,9.0,70175439.66666667,24175439.66666667,3.0,2.0,0.0,0.0,0.0,0.0,130710706.58197762,92069906.54166707,18.57894736842105,13.105263157894735,51302658.13565162,31667407.509085216,3.0,2.2105263157894743,32169990.39398496,26141967.837593984,1.0,0.8947368421052632,62753672.86249998,137753672.86249998,8,2011,2010,fall,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18335526.315789472,91006682.35881463,72671156.04302515
2571,2571,30000000.0,52505,2010-10-28,102000000.0,98.0,The Other Woman,Drama,72000000.0,1,Natalie Portman,Scott Cohen,Charlie Tahan,Lauren Ambrose,Lisa Kudrow,Don Roos,Don Roos,12,129589228.24444444,84977006.02222222,17.0,10.0,36779296.0,1779296.0,1.0,1.0,36082232.66666666,12082232.666666664,3.0,3.0,114396070.29804468,76971862.11738859,23.11111111111111,17.444444444444443,44810822.64610137,34687721.60646524,2.5,2.1111111111111107,43639985.88888889,28859430.33333333,0.6666666666666666,0.5555555555555556,53184262.12222222,83184262.12222221,10,2010,2010,fall,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,29046534.722222224,79603446.47207302,50556911.749850795
